year,doy,hr,B_nT,Bx_GSE_nT,By_GSM_nT,Bz_GSM_nT,T_K,P,V,Kp_x10,R,Dst_nT,Ap_nT,F10.7,AE,AL,AU,Pc,Lyman_alpha
2017,10,15,4.5,-1.6,-3.9,-0.2,90480,3,567,37,0,-10,22,70.3,163,-129,34,999.9,3.67
2017,10,16,4.5,-2.8,-1.2,-2.7,76495,3.9,556,37,0,-15,22,70.3,206,-178,28,999.9,3.67
2017,10,17,5.3,-3.7,-1.2,-3.5,55277,3.5,552,37,0,-22,22,70.3,566,-425,140,999.9,3.67
2017,10,18,4.9,-3.3,-1.6,-3.1,67645,3.6,544,30,0,-22,15,70.3,622,-505,117,999.9,3.67
2017,10,19,3.7,-2,-1.8,-1.8,94133,4.3,528,30,0,-23,15,70.3,303,-187,116,999.9,3.67
2017,10,20,3.5,-2.5,-1.1,-0.9,92244,3.6,525,30,0,-23,15,70.3,142,-70,72,999.9,3.67
2017,10,21,2.8,-1.8,-0.2,-0.8,110092,3.5,527,27,0,-20,12,70.3,164,-85,79,999.9,3.67
2017,10,22,2.6,-1.4,-1.2,-0.4,105266,4.4,512,27,0,-17,12,70.3,116,-81,35,999.9,3.67
2017,10,23,3.6,-2.2,-0.8,-0.8,75591,4.6,516,27,0,-17,12,70.3,99,-64,35,999.9,3.67
2017,11,0,3.5,-0.5,-1.5,-0.4,95609,4.1,516,27,0,-17,12,72,113,-74,39,999.9,3.64
2017,11,1,3,-0.7,-2.2,0.8,111017,4.4,530,27,0,-13,12,72,95,-51,44,999.9,3.64
2017,11,2,3.9,-2.4,-2.4,-0.5,95545,3.9,525,27,0,-11,12,72,47,-13,34,999.9,3.64
2017,11,3,4.3,-2.1,-2.6,0.1,89363,3.3,524,20,0,-9,7,72,59,-9,50,999.9,3.64
2017,11,4,3.8,-2.6,-0.5,-1.1,81314,4.3,523,20,0,-11,7,72,83,-20,63,999.9,3.64
2017,11,5,4,-3.8,-0.4,-0.8,70825,4.2,522,20,0,-13,7,72,124,-37,87,999.9,3.64
2017,11,6,4,2.2,1.5,-0.8,116138,4.4,510,17,0,-18,6,72,101,-31,70,999.9,3.64
2017,11,7,4.8,4.4,1.4,1,148261,3.9,520,17,0,-15,6,72,92,-45,47,999.9,3.64
2017,11,8,4.7,0.6,-0.4,3.2,139855,3.2,533,17,0,-12,6,72,46,-12,34,999.9,3.64
2017,11,9,4,-0.9,0.6,3.4,122068,2.8,531,3,0,-8,2,72,48,-22,26,999.9,3.64
2017,11,10,4.5,3.7,1,2.3,99342,2.4,513,3,0,-5,2,72,26,-12,13,999.9,3.64
2017,11,11,4.1,3,-0.2,2.5,93092,2.9,504,3,0,-2,2,72,38,-21,17,999.9,3.64
2017,11,12,3.3,-1.7,-1.1,-0.8,74416,3.1,489,10,0,-6,4,72,47,-19,28,999.9,3.64
2017,11,13,3.3,-2.2,-1.5,-1.8,61132,3.2,484,10,0,-12,4,72,129,-75,55,999.9,3.64
2017,11,14,3.3,-1.6,-1,-0.8,56175,3.2,472,10,0,-13,4,72,164,-136,28,999.9,3.64
2017,11,15,3.2,2.6,0.7,-0.1,69161,4.4,462,23,0,-10,9,72,239,-173,66,999.9,3.64
2017,11,16,3.4,2.6,0.1,-2.1,66640,4.5,459,23,0,-8,9,72,118,-71,46,999.9,3.64
2017,11,17,3.3,2.4,-1.6,-1.3,69641,5,454,23,0,-10,9,72,284,-257,26,999.9,3.64
2017,11,18,2.6,1.2,-1.5,-0.1,67681,4.4,450,23,0,-13,9,72,236,-212,25,999.9,3.64
2017,11,19,2.7,1.4,-0.9,-1.1,68699,4.4,446,23,0,-14,9,72,77,-52,25,999.9,3.64
2017,11,20,2.7,1,-2.3,-0.2,70289,4.2,439,23,0,-18,9,72,85,-56,29,999.9,3.64
2017,11,21,2.2,0.6,-1.6,-0.2,73364,4.5,434,20,0,-20,7,72,67,-47,20,999.9,3.64
2017,11,22,2.5,2.3,-0.1,0.5,82750,4.7,426,20,0,-16,7,72,119,-94,24,999.9,3.64
2017,11,23,2.5,2.5,0.1,0.3,80508,4.6,423,20,0,-14,7,72,76,-30,46,999.9,3.64
2017,12,0,2.6,2.5,-0.3,-0.3,84324,4.8,422,20,11,-10,7,73,65,-35,30,999.9,3.62
2017,12,1,2.5,2,-0.7,-1,76713,4.7,421,20,11,-10,7,73,56,-25,31,999.9,3.62
2017,12,2,2.6,1.4,-0.2,-1.6,60871,4.8,420,20,11,-8,7,73,52,-11,41,999.9,3.62
2017,12,3,3.5,0.1,-3.2,-1.1,45811,4.2,421,23,11,-8,9,73,88,-36,52,999.9,3.62
2017,12,4,3.2,0.1,-2.9,-0.8,45061,4.2,420,23,11,-8,9,73,67,-8,58,999.9,3.62
2017,12,5,2.7,-0.4,-2.2,0.3,49986,4.6,420,23,11,-8,9,73,52,-3,49,999.9,3.62
2017,12,6,2.8,0.3,-1.8,1.5,42166,4.3,415,0,11,-6,0,73,38,-2,36,999.9,3.62
2017,12,7,2.5,0.9,-2.1,0.7,43013,4.3,409,0,11,-2,0,73,32,-1,31,999.9,3.62
2017,12,8,2.5,0.8,-2.2,-0.3,43803,4.6,406,0,11,1,0,73,35,-4,30,999.9,3.62
2017,12,9,2.6,0.4,-1.5,0.8,47057,5.4,403,3,11,1,2,73,38,-9,29,999.9,3.62
2017,12,10,3.2,-2.3,-1.1,0.9,41029,5.2,405,3,11,0,2,73,31,-10,21,999.9,3.62
2017,12,11,2.2,-0.4,-1.5,-0.2,39661,5.6,389,3,11,-1,2,73,28,-10,18,999.9,3.62
2017,12,12,3,-2.4,-0.9,1.2,38917,5.7,392,0,11,-3,0,73,24,-8,16,999.9,3.62
2017,12,13,3.6,-2.7,-2.1,0.2,33989,6,390,0,11,-5,0,73,30,-11,18,999.9,3.62
2017,12,14,4.1,-2.5,-2.1,2,31110,6.3,390,0,11,-6,0,73,26,-3,23,999.9,3.62
2017,12,15,3.8,-0.2,-2.4,2.8,33844,6.4,382,0,11,-8,0,73,39,-7,31,999.9,3.62
2017,12,16,4,1.5,-2.9,2.3,37971,6.7,377,0,11,-8,0,73,27,-5,22,999.9,3.62
2017,12,17,3.9,0,-2.4,1.7,38124,7.4,376,0,11,-5,0,73,26,-9,17,999.9,3.62
2017,12,18,4.2,-0.7,-3.4,0.3,39422,8.1,378,13,11,-4,5,73,17,-11,6,999.9,3.62
2017,12,19,4.5,-1.8,-2.2,-0.4,38155,8.1,379,13,11,-5,5,73,19,-14,6,999.9,3.62
2017,12,20,4.4,-3.7,-1.1,-1.1,42997,9,382,13,11,-7,5,73,71,-41,30,999.9,3.62
2017,12,21,4,-2.4,-2.6,-0.1,40849,9,369,17,11,-7,6,73,130,-114,17,999.9,3.62
2017,12,22,4.4,-2.5,-3.4,-0.9,32568,8.3,372,17,11,-7,6,73,168,-153,15,999.9,3.62
2017,12,23,4.5,-2.7,-3.1,-1.4,31443,8.6,374,17,11,-8,6,73,29,-16,14,999.9,3.62
2017,13,0,4.1,-2.8,-2.2,-1.5,39878,9.6,371,10,26,-6,4,72.4,41,-10,31,999.9,3.65
2017,13,1,4,-3.2,-1.6,-1.4,47161,11,371,10,26,-6,4,72.4,62,-6,56,999.9,3.65
2017,13,2,4.5,-2.2,-3.3,0.6,45987,10,372,10,26,-3,4,72.4,47,4,50,999.9,3.65
2017,13,3,3.4,-1.1,-2.6,0.3,58716,10.1,367,10,26,-1,4,72.4,50,-2,48,999.9,3.65
2017,13,4,3.7,-1.3,-1.9,-0.7,56135,10.2,365,10,26,-2,4,72.4,59,-11,48,999.9,3.65
2017,13,5,4,-3.2,-2.1,-0.3,50814,9.9,364,10,26,-1,4,72.4,52,-11,41,999.9,3.65
2017,13,6,4,-2,-2.9,-0.1,45384,9.4,357,0,26,-1,0,72.4,40,-7,33,999.9,3.65
2017,13,7,3.9,-0.8,-3.6,0.4,41281,9.6,357,0,26,1,0,72.4,41,-3,38,999.9,3.65
2017,13,8,4.3,0.8,-3.9,0,42824,9.8,351,0,26,0,0,72.4,41,-10,31,999.9,3.65
2017,13,9,5.4,0.6,-5.2,0.4,35731,9.4,356,3,26,-1,2,72.4,49,-23,26,999.9,3.65
2017,13,10,5.9,2,-5.4,0.7,31812,9.3,356,3,26,-2,2,72.4,70,-45,25,999.9,3.65
2017,13,11,5.9,-0.1,-5.7,0.2,25922,9.4,361,3,26,-3,2,72.4,68,-34,33,999.9,3.65
2017,13,12,5.8,0.8,-3.9,0.8,28050,10.8,356,7,26,-4,3,72.4,102,-20,82,999.9,3.65
2017,13,13,5.1,2,-4.4,0.5,28982,12.2,359,7,26,0,3,72.4,165,-47,118,999.9,3.65
2017,13,14,5.2,0.7,-4.6,-1,27983,12.7,363,7,26,2,3,72.4,126,-57,70,999.9,3.65
2017,13,15,5.5,-0.2,-4.1,-2.1,26026,13.1,366,17,26,0,6,72.4,110,-46,64,999.9,3.65
2017,13,16,3.9,-0.5,-0.2,1.3,39400,13.4,375,17,26,-2,6,72.4,93,-58,35,999.9,3.65
2017,13,17,3.9,-1.1,0.6,1.5,50311,12.8,377,17,26,1,6,72.4,52,-11,40,999.9,3.65
2017,13,18,3.1,-2,-1,-0.7,45304,13.2,377,13,26,-2,5,72.4,30,-22,8,999.9,3.65
2017,13,19,3.2,0.4,2.3,1.9,29518,14.1,372,13,26,0,5,72.4,36,-18,17,999.9,3.65
2017,13,20,1.9,0.1,1,1.6,22717,14.7,370,13,26,-1,5,72.4,40,-22,18,999.9,3.65
2017,13,21,1.7,-0.1,0.6,1.5,20739,14.2,368,10,26,1,4,72.4,70,-37,33,999.9,3.65
2017,13,22,2,0.6,0.2,0.6,25016,13.1,366,10,26,1,4,72.4,22,-5,17,999.9,3.65
2017,13,23,2.7,1.9,-1.5,0.5,26277,10.9,363,10,26,0,4,72.4,27,-12,15,999.9,3.65
2017,14,0,4.9,3.2,-3.4,-0.3,32115,5.7,371,10,31,-8,4,74.1,19,-6,13,999.9,3.66
2017,14,1,4.1,1.5,-3,-0.4,38287,6.4,383,10,31,-7,4,74.1,30,-8,21,999.9,3.66
2017,14,2,3.9,1.6,-2.8,-1.2,39249,6.4,381,10,31,-3,4,74.1,26,-9,17,999.9,3.66
2017,14,3,3.8,1.9,-2.1,-0.3,43828,5.9,379,17,31,-3,6,74.1,38,-11,27,999.9,3.66
2017,14,4,3.8,3,-1.5,0.1,55914,6,377,17,31,-3,6,74.1,46,-14,32,999.9,3.66
2017,14,5,3.9,2.9,-1.8,0.2,47961,6.1,377,17,31,-4,6,74.1,55,-11,44,999.9,3.66
2017,14,6,3.6,2.5,-2.2,0.3,35586,7,382,10,31,-2,4,74.1,66,-33,34,999.9,3.66
2017,14,7,4.1,2.6,-3.1,-0.5,34089,5.4,379,10,31,-1,4,74.1,98,-62,36,999.9,3.66
2017,14,8,2.8,1.9,-1.6,0.7,23771,8.2,388,10,31,2,4,74.1,122,-46,75,999.9,3.66
2017,14,9,1.6,0.8,-1,0.4,21910,9.2,389,3,31,4,2,74.1,72,-10,62,999.9,3.66
2017,14,10,2.2,1.2,-1.4,-0.5,19010,8.6,385,3,31,3,2,74.1,19,-6,13,999.9,3.66
2017,14,11,2.1,1.1,-1.6,0.4,18915,8.5,378,3,31,1,2,74.1,41,-31,9,999.9,3.66
2017,14,12,1.5,0.9,-0.3,0.7,18749,8.9,371,7,31,2,3,74.1,30,-19,11,999.9,3.66
2017,14,13,1.5,1.3,-0.4,0.1,17893,9,367,7,31,0,3,74.1,36,-15,20,999.9,3.66
2017,14,14,1.2,0.8,-0.4,0.3,15888,9.2,365,7,31,0,3,74.1,22,-7,16,999.9,3.66
2017,14,15,1.3,0.4,-0.8,-0.5,14808,9.2,363,10,31,1,4,74.1,45,-22,23,999.9,3.66
2017,14,16,1.3,-0.5,-0.3,-0.6,14280,9,364,10,31,2,4,74.1,63,-56,7,999.9,3.66
2017,14,17,1.6,-1.4,0.3,-0.4,14441,8.6,360,10,31,3,4,74.1,140,-136,4,999.9,3.66
2017,14,18,1.4,-0.6,-0.8,-0.2,14845,9.2,353,7,31,4,3,74.1,112,-109,3,999.9,3.66
2017,14,19,1.3,-0.9,-0.2,0.7,14492,9.4,352,7,31,3,3,74.1,84,-74,10,999.9,3.66
2017,14,20,1.1,-0.7,-0.2,0.2,13638,10.6,347,7,31,4,3,74.1,56,-38,18,999.9,3.66
2017,14,21,1.3,-0.5,-0.4,-0.8,14835,10.9,343,10,31,5,4,74.1,25,-10,15,999.9,3.66
2017,14,22,1.4,-1.2,-0.2,-0.3,15894,11.6,340,10,31,3,4,74.1,26,-5,22,999.9,3.66
2017,14,23,2.7,-0.2,-0.3,-1.4,17429,10.7,342,10,31,2,4,74.1,20,-7,12,999.9,3.66
2017,15,0,3.5,2.2,1.3,-2.2,17504,10.6,344,20,30,4,7,75,94,-79,14,999.9,3.73
2017,15,1,3.4,2.2,1.9,-1.6,15791,12.2,346,20,30,5,7,75,53,-38,15,999.9,3.73
2017,15,2,3.3,-1.2,1.1,2,20657,12.8,341,20,30,4,7,75,40,-3,37,999.9,3.73
2017,15,3,3.3,-1.8,2.1,1.6,25135,11.2,339,10,30,4,4,75,27,0,27,999.9,3.73
2017,15,4,2.8,-0.2,1.4,1.4,29460,11.4,344,10,30,6,4,75,24,-1,23,999.9,3.73
2017,15,5,3.1,-0.1,-1.6,-2,25811,11.2,340,10,30,8,4,75,39,-3,36,999.9,3.73
2017,15,6,3.6,-1.2,0.2,-2.5,27781,11.2,335,17,30,7,6,75,32,-3,30,999.9,3.73
2017,15,7,3,-1.7,1.6,-0.4,29023,11.5,333,17,30,10,6,75,103,-61,42,999.9,3.73
2017,15,8,3.2,-1.1,-0.1,-2.2,28449,10.9,334,17,30,8,6,75,83,-61,22,999.9,3.73
2017,15,9,3.5,-0.9,0.4,-2.6,27691,10.7,335,7,30,7,3,75,110,-86,24,999.9,3.73
2017,15,10,3.4,-1.2,-0.9,-1.6,30691,9.9,333,7,30,5,3,75,94,-63,31,999.9,3.73
2017,15,11,4.1,-0.4,-2.7,-2.7,22485,9.8,335,7,30,6,3,75,47,-20,27,999.9,3.73
2017,15,12,4.6,-0.4,-2.4,-3.7,21687,10.5,335,10,30,6,4,75,72,-26,47,999.9,3.73
2017,15,13,4.5,-1.6,0.1,-4,25544,10.8,329,10,30,2,4,75,252,-150,102,999.9,3.73
2017,15,14,4.4,-2.4,-1.3,-2.9,25763,11.7,328,10,30,5,4,75,174,-108,66,999.9,3.73
2017,15,15,4.9,-2.7,2.6,-2.6,32021,12,326,7,30,4,3,75,128,-88,40,999.9,3.73
2017,15,16,5.4,-4.6,0.2,-2.4,28530,12.1,319,7,30,2,3,75,79,-56,23,999.9,3.73
2017,15,17,3.5,-2.6,1.2,0,38346,12.2,324,7,30,-2,3,75,96,-82,14,999.9,3.73
2017,15,18,4.4,-1.2,3.3,-2.3,32354,10.9,328,20,30,-5,7,75,335,-283,52,999.9,3.73
2017,15,19,3.7,-0.8,2.7,-1.5,35996,11.1,334,20,30,-3,7,75,119,-100,19,999.9,3.73
2017,15,20,3.4,-1.3,3,0.1,40039,11,333,20,30,-3,7,75,43,-9,35,999.9,3.73
2017,15,21,3.6,-0.3,3.4,0.4,39658,11.1,332,3,30,-5,2,75,36,-9,27,999.9,3.73
2017,15,22,3.3,-0.6,2.9,0.2,40196,11.5,331,3,30,-5,2,75,47,-16,31,999.9,3.73
2017,15,23,3.4,-2,2.3,0.7,42610,12.1,329,3,30,-4,2,75,43,-9,34,999.9,3.73
2017,16,0,3.1,-2.2,0.9,-1.2,45009,11.9,328,7,25,2,3,75.8,48,-8,40,999.9,3.78
2017,16,1,3.3,-2,1.6,-1.5,39619,11.8,327,7,25,4,3,75.8,40,-10,30,999.9,3.78
2017,16,2,3.1,-1.6,2.4,-0.4,40678,11.6,326,7,25,2,3,75.8,32,-6,26,999.9,3.78
2017,16,3,3.5,-1.1,2.9,0.4,36606,11.9,327,3,25,2,2,75.8,32,-4,27,999.9,3.78
2017,16,4,3.7,-1,2.8,0.5,36173,12.5,329,3,25,5,2,75.8,24,-1,22,999.9,3.78
2017,16,5,3.4,-1.7,-0.8,0.2,40181,13.2,332,3,25,7,2,75.8,34,-6,28,999.9,3.78
2017,16,6,4,-2.1,-2.3,1.7,39705,12.2,329,3,25,8,2,75.8,87,-53,35,999.9,3.78
2017,16,7,3.8,-1.2,0.2,3.1,37732,12.5,329,3,25,10,2,75.8,64,-39,25,999.9,3.78
2017,16,8,3.6,-0.8,1,2.7,35113,12.6,327,3,25,9,2,75.8,35,-16,19,999.9,3.78
2017,16,9,3.1,-1.5,2,1,42907,12.1,322,0,25,6,0,75.8,18,0,18,999.9,3.78
2017,16,10,3.7,-1.1,3.2,-0.1,32734,11,319,0,25,5,0,75.8,20,-2,18,999.9,3.78
2017,16,11,3.5,-1,3.1,-0.1,27970,10.7,316,0,25,4,0,75.8,35,-15,20,999.9,3.78
2017,16,12,3,-0.2,2.7,1.2,22379,10.8,318,0,25,5,0,75.8,60,-38,22,999.9,3.78
2017,16,13,3.2,-1.3,2.4,1.2,19636,10.4,311,0,25,5,0,75.8,54,-31,23,999.9,3.78
2017,16,14,3.6,-1.1,3.3,0.6,17467,10.1,310,0,25,7,0,75.8,41,-16,25,999.9,3.78
2017,16,15,3.5,-0.9,3.3,-0.1,15989,10.6,304,0,25,8,0,75.8,41,-16,25,999.9,3.78
2017,16,16,3.7,-0.7,3.5,-0.5,13408,10.7,298,0,25,6,0,75.8,36,-22,14,999.9,3.78
2017,16,17,3.7,-0.4,3.6,-0.5,12618,11.4,297,0,25,5,0,75.8,38,-33,5,999.9,3.78
2017,16,18,4.6,-0.9,4.1,-1.2,16790,16.5,309,7,25,6,3,75.8,41,-32,10,999.9,3.78
2017,16,19,4.8,-2.1,3.9,-0.8,17811,18.3,306,7,25,4,3,75.8,104,-81,23,999.9,3.78
2017,16,20,3.8,-0.6,1.8,2.2,17909,20.9,307,7,25,5,3,75.8,76,-49,27,999.9,3.78
2017,16,21,3.3,-0.9,1.9,2,17070,22.4,305,3,25,2,2,75.8,19,-2,17,999.9,3.78
2017,16,22,4.2,-1.8,1.5,3,17342,18.7,305,3,25,0,2,75.8,21,-3,18,999.9,3.78
2017,16,23,4.1,0,2.9,-0.9,29528,13.3,320,3,25,1,2,75.8,17,-4,14,999.9,3.78
2017,17,0,4.1,-0.4,2.9,-0.4,28547,13.2,317,7,30,3,3,76.1,23,-11,12,999.9,3.79
2017,17,1,2.9,-1.1,2.3,-0.7,26114,14.2,315,7,30,2,3,76.1,24,-11,13,999.9,3.79
2017,17,2,3,-1.5,1.8,-1.5,26154,13.3,317,7,30,-1,3,76.1,27,-14,13,999.9,3.79
2017,17,3,3.9,-1.5,3.2,-0.7,25103,12.1,317,0,30,-2,0,76.1,20,-7,13,999.9,3.79
2017,17,4,3.3,-1.5,2.5,0.6,23624,11.7,317,0,30,-2,0,76.1,24,-8,15,999.9,3.79
2017,17,5,2.9,-1.6,1.8,1.1,22952,11,319,0,30,0,0,76.1,58,-37,21,999.9,3.79
2017,17,6,3.3,0.1,2.5,1.7,21659,10.2,312,3,30,0,2,76.1,24,-12,12,999.9,3.79
2017,17,7,2.9,-1.7,1.1,1.3,22509,10.6,312,3,30,1,2,76.1,31,-21,10,999.9,3.79
2017,17,8,2.7,-2.2,0.4,1.4,21263,11.1,311,3,30,3,2,76.1,12,-6,6,999.9,3.79
2017,17,9,2.5,-0.7,2.3,0,21690,11.6,310,3,30,5,2,76.1,20,-11,9,999.9,3.79
2017,17,10,2.8,-0.5,2.5,-0.5,21210,11.8,312,3,30,5,2,76.1,47,-38,9,999.9,3.79
2017,17,11,3,-1.7,2.2,-0.8,18597,13.9,315,3,30,6,2,76.1,119,-103,16,999.9,3.79
2017,17,12,3.1,-1.6,2.4,0.5,16200,16,312,10,30,4,4,76.1,132,-108,24,999.9,3.79
2017,17,13,3.5,-0.6,1.9,0.3,15758,18.1,313,10,30,3,4,76.1,47,-32,16,999.9,3.79
2017,17,14,6,3.8,-0.1,-4.4,22005,14.5,318,10,30,-2,4,76.1,60,-33,27,999.9,3.79
2017,17,15,4.7,1.8,2.8,-2.9,23041,17.1,312,20,30,-4,7,76.1,77,-66,11,999.9,3.79
2017,17,16,4.5,0.5,3.7,-0.8,19529,18.9,309,20,30,-3,7,76.1,226,-210,15,999.9,3.79
2017,17,17,4.8,-1.9,4,1.7,17589,18,305,20,30,1,7,76.1,226,-212,14,999.9,3.79
2017,17,18,5.4,-3,4,2.1,15823,17.1,302,3,30,4,2,76.1,45,-36,9,999.9,3.79
2017,17,19,4.5,-3.4,2.5,1.5,15413,18.2,300,3,30,6,2,76.1,21,-4,17,999.9,3.79
2017,17,20,2.6,-2.5,-0.1,0.5,16433,18.5,301,3,30,8,2,76.1,21,-1,20,999.9,3.79
2017,17,21,2.5,-1.2,0.9,-0.3,18479,19.4,305,3,30,7,2,76.1,15,0,15,999.9,3.79
2017,17,22,4.2,-3.6,1.3,1.4,17655,25.9,307,3,30,10,2,76.1,15,2,17,999.9,3.79
2017,17,23,4.5,-4.2,0.9,1.1,21771,33.2,308,3,30,18,2,76.1,21,0,21,999.9,3.79
2017,18,0,3.7,-2.9,2,0.4,22949,35,310,3,36,21,2,76.1,16,1,17,999.9,3.81
2017,18,1,5.9,-4.4,3.2,1.7,23265,37.4,314,3,36,24,2,76.1,18,2,20,999.9,3.81
2017,18,2,9.7,-5.6,5.2,4.7,23989,41,323,3,36,27,2,76.1,21,3,24,999.9,3.81
2017,18,3,8.8,2,0.8,4.4,30977,48.6,326,27,36,32,12,76.1,24,4,28,999.9,3.81
2017,18,4,12.2,-4.1,1.8,-5.2,33313,42.9,342,27,36,31,12,76.1,54,-3,51,999.9,3.81
2017,18,5,14.2,-7.6,8.5,5.5,86305,22.9,377,27,36,17,12,76.1,198,-134,64,999.9,3.81
2017,18,6,11.9,-9,5.5,-3.9,185659,18.8,412,27,36,10,12,76.1,273,-196,78,999.9,3.81
2017,18,7,15.5,-10.9,10.5,-1.1,162598,11.6,421,27,36,3,12,76.1,460,-354,106,999.9,3.81
2017,18,8,15.4,-11.5,9.8,-0.4,225342,10.1,437,27,36,-5,12,76.1,449,-310,138,999.9,3.81
2017,18,9,15.9,-12.2,10.1,1,205101,9.3,455,27,36,-13,12,76.1,355,-232,123,999.9,3.81
2017,18,10,14.5,-8.7,9.6,3.7,295791,9.7,478,27,36,-10,12,76.1,463,-346,117,999.9,3.81
2017,18,11,13.8,-8.7,9.8,-1.4,275559,9,502,27,36,-8,12,76.1,461,-322,139,999.9,3.81
2017,18,12,13.3,-10,7,-2.3,243788,9.3,508,33,36,-5,18,76.1,486,-374,112,999.9,3.81
2017,18,13,12.4,-8.6,7.2,-4,286750,7.9,528,33,36,-15,18,76.1,542,-472,70,999.9,3.81
2017,18,14,8.5,-5.6,5.5,1.9,311443,6.1,556,33,36,-24,18,76.1,645,-491,154,999.9,3.81
2017,18,15,8.2,-3.9,5.2,2.2,254271,5.4,569,33,36,-22,18,76.1,221,-142,79,999.9,3.81
2017,18,16,7.3,-3.9,3.1,1,299600,5.6,566,33,36,-18,18,76.1,155,-106,49,999.9,3.81
2017,18,17,7.4,-2.8,3.1,-1.2,306304,5.3,574,33,36,-17,18,76.1,605,-495,110,999.9,3.81
2017,18,18,8.6,-4.7,5.7,2.5,287167,4.8,557,37,36,-20,22,76.1,281,-211,70,999.9,3.81
2017,18,19,7.6,-5.4,4.2,-1.8,284119,4.9,551,37,36,-20,22,76.1,274,-192,82,999.9,3.81
2017,18,20,6.8,-3.7,1.8,2.3,340051,5.3,559,37,36,-22,22,76.1,370,-265,104,999.9,3.81
2017,18,21,7.7,-4.6,3.8,1.4,311384,5.1,558,33,36,-18,18,76.1,358,-252,106,999.9,3.81
2017,18,22,7.4,-2.7,3.1,0.5,334479,4.8,576,33,36,-16,18,76.1,207,-151,56,999.9,3.81
2017,18,23,7.7,-3.6,4.6,1.4,296471,4.8,570,33,36,-17,18,76.1,247,-182,65,999.9,3.81
2017,19,0,8.7,-2.5,6.2,0.6,257153,4.5,588,33,33,-19,18,77,251,-185,67,999.9,3.83
2017,19,1,7.1,-2.7,-1.8,-0.7,227242,4.2,594,33,33,-23,18,77,522,-424,98,999.9,3.83
2017,19,2,7,-2.1,4.1,-1.6,220073,3.7,603,33,33,-29,18,77,518,-380,138,999.9,3.83
2017,19,3,6.8,-3.9,3.6,1.6,173101,3.7,581,27,33,-33,12,77,328,-184,144,999.9,3.83
2017,19,4,6.6,-3.6,2.8,-0.5,178486,3.9,590,27,33,-26,12,77,158,-67,91,999.9,3.83
2017,19,5,5.6,-2.7,2.7,1.2,196894,4,598,27,33,-21,12,77,172,-117,55,999.9,3.83
2017,19,6,5.7,-3,4,0.3,173276,3.8,593,27,33,-17,12,77,189,-145,44,999.9,3.83
2017,19,7,5.5,-2.9,3.3,-1.4,194235,3.8,596,27,33,-18,12,77,311,-262,49,999.9,3.83
2017,19,8,5.7,-4.1,0.6,-3.1,168287,3.8,591,27,33,-25,12,77,327,-255,72,999.9,3.83
2017,19,9,5.3,-0.4,3.9,-2.2,184673,3.6,610,27,33,-21,12,77,537,-376,161,999.9,3.83
2017,19,10,5.1,-2.1,2.3,-0.4,177530,3.8,605,27,33,-18,12,77,387,-261,126,999.9,3.83
2017,19,11,4.4,-0.5,3,1.2,203321,3.4,610,27,33,-15,12,77,252,-179,74,999.9,3.83
2017,19,12,4.4,-1.8,2.8,-0.2,191650,3.1,601,17,33,-13,6,77,161,-115,47,999.9,3.83
2017,19,13,4.8,-3.9,1.8,-1.1,139774,3.2,580,17,33,-16,6,77,146,-114,32,999.9,3.83
2017,19,14,4.7,-1.7,3.4,-1.8,170412,2.9,595,17,33,-13,6,77,114,-84,30,999.9,3.83
2017,19,15,4.9,-0.2,4.1,1,175128,3.1,605,20,33,-12,7,77,230,-221,9,999.9,3.83
2017,19,16,4.9,0.7,2.9,2.5,160468,3.2,608,20,33,-13,7,77,234,-202,32,999.9,3.83
2017,19,17,4.9,1.1,3.3,2.1,148000,3,608,20,33,-12,7,77,93,-81,13,999.9,3.83
2017,19,18,5.1,-3.4,2.5,1.1,122231,2.8,563,10,33,-15,4,77,176,-156,20,999.9,3.83
2017,19,19,5.3,-4,2.3,0.4,97184,2.7,552,10,33,-16,4,77,145,-136,9,999.9,3.83
2017,19,20,5.7,-1.7,4.2,2.7,97086,2.4,579,10,33,-15,4,77,78,-68,10,999.9,3.83
2017,19,21,5.5,-2.2,3.2,2.8,107124,2.7,573,17,33,-15,6,77,52,-38,14,999.9,3.83
2017,19,22,5,-0.2,2.4,2.2,129948,3,594,17,33,-13,6,77,58,-37,21,999.9,3.83
2017,19,23,4.3,-0.8,0.1,2.1,152000,3.2,590,17,33,-14,6,77,121,-101,20,999.9,3.83
2017,20,0,4.8,-2.9,1.5,2.9,126078,3.2,567,30,56,-13,15,80.6,174,-143,31,999.9,3.87
2017,20,1,4.9,-2.5,3.7,0.3,110157,3,566,30,56,-14,15,80.6,53,-13,40,999.9,3.87
2017,20,2,4.8,-2.1,3.7,-0.2,106211,3,567,30,56,-16,15,80.6,83,-45,38,999.9,3.87
2017,20,3,4.3,-1.7,3.4,0,119610,3.1,572,33,56,-14,18,80.6,197,-151,46,999.9,3.87
2017,20,4,4.6,-0.6,3.4,-0.2,111802,2.9,574,33,56,-12,18,80.6,56,-23,33,999.9,3.87
2017,20,5,4.6,-1.2,3.7,-1.2,109849,3.1,569,33,56,-11,18,80.6,62,-31,31,999.9,3.87
2017,20,6,4.4,-3.2,1,-2.6,98429,2.9,551,20,56,-12,7,80.6,91,-65,26,999.9,3.87
2017,20,7,4.2,-3.6,1.4,-1.2,98834,3.4,546,20,56,-7,7,80.6,257,-171,86,999.9,3.87
